2.33, 0.62, 1.74|2.27, 0.61, 1.71
2.37, 0.58, 1.75|2.33, 0.59, 1.72
2.42, 0.59, 1.75|2.38, 0.58, 1.73
2.47, 0.60, 1.72|2.44, 0.59, 1.73
2.51, 0.61, 1.70|2.50, 0.61, 1.73
2.54, 0.62, 1.67|2.55, 0.61, 1.72
2.58, 0.64, 1.63|2.60, 0.63, 1.70
2.60, 0.65, 1.63|2.64, 0.64, 1.68
2.60, 0.63, 1.64|2.67, 0.63, 1.66
2.61, 0.59, 1.64|2.70, 0.60, 1.65
2.62, 0.56, 1.66|2.72, 0.56, 1.65
2.62, 0.58, 1.67|2.74, 0.57, 1.65
2.62, 0.54, 1.70|2.76, 0.55, 1.65
2.66, 0.53, 1.77|2.79, 0.53, 1.67
2.59, 0.63, 1.63|2.79, 0.60, 1.66
2.60, 0.64, 1.66|2.77, 0.63, 1.66
2.56, 0.72, 1.59|2.74, 0.70, 1.64
2.60, 0.69, 1.73|2.72, 0.70, 1.64
2.61, 0.70, 1.79|2.70, 0.70, 1.66
2.64, 0.72, 1.87|2.69, 0.72, 1.70
2.69, 0.72, 1.98|2.70, 0.73, 1.76
2.69, 0.75, 2.02|2.70, 0.75, 1.82
2.63, 0.86, 1.89|2.68, 0.82, 1.84
2.59, 0.96, 1.81|2.65, 0.92, 1.85
2.60, 0.97, 1.85|2.63, 0.97, 1.86
2.52, 1.08, 1.72|2.59, 1.06, 1.83
2.49, 1.16, 1.67|2.54, 1.14, 1.79
2.46, 1.24, 1.61|2.50, 1.22, 1.76
2.47, 1.25, 1.63|2.48, 1.27, 1.74
2.45, 1.34, 1.58|2.45, 1.34, 1.70
2.44, 1.39, 1.57|2.44, 1.40, 1.67
2.47, 1.41, 1.62|2.43, 1.43, 1.65
2.45, 1.48, 1.56|2.43, 1.48, 1.62
2.44, 1.54, 1.52|2.42, 1.54, 1.59
2.43, 1.59, 1.49|2.42, 1.59, 1.54
2.43, 1.64, 1.48|2.41, 1.64, 1.50
2.41, 1.70, 1.48|2.41, 1.70, 1.48
2.40, 1.74, 1.49|2.41, 1.74, 1.46
2.42, 1.74, 1.56|2.42, 1.77, 1.46
2.41, 1.76, 1.60|2.43, 1.78, 1.47
2.41, 1.77, 1.67|2.43, 1.80, 1.49
2.41, 1.77, 1.72|2.44, 1.80, 1.52
2.38, 1.81, 1.73|2.42, 1.82, 1.55
2.38, 1.82, 1.76|2.40, 1.83, 1.58
2.37, 1.84, 1.78|2.38, 1.86, 1.62
2.35, 1.85, 1.78|2.35, 1.87, 1.65
2.34, 1.85, 1.78|2.33, 1.88, 1.68
2.32, 1.86, 1.78|2.31, 1.88, 1.70
2.30, 1.89, 1.74|2.29, 1.89, 1.71
2.24, 1.90, 1.74|2.27, 1.91, 1.72
2.18, 1.88, 1.73|2.23, 1.89, 1.71
2.16, 1.88, 1.73|2.20, 1.90, 1.72
2.11, 1.88, 1.74|2.16, 1.89, 1.73
2.08, 1.87, 1.75|2.12, 1.88, 1.75
2.05, 1.88, 1.75|2.08, 1.88, 1.76
2.00, 1.87, 1.77|2.04, 1.88, 1.77
1.95, 1.87, 1.81|2.00, 1.87, 1.78
1.90, 1.86, 1.80|1.95, 1.86, 1.80
1.86, 1.84, 1.81|1.91, 1.85, 1.80
1.81, 1.84, 1.80|1.87, 1.84, 1.79
1.77, 1.83, 1.77|1.82, 1.83, 1.79
1.73, 1.79, 1.75|1.77, 1.81, 1.80
1.70, 1.81, 1.73|1.72, 1.81, 1.78
1.64, 1.80, 1.73|1.67, 1.80, 1.78
1.60, 1.78, 1.78|1.62, 1.78, 1.77
1.54, 1.77, 1.80|1.56, 1.77, 1.77
1.49, 1.75, 1.82|1.51, 1.75, 1.78
1.41, 1.77, 1.82|1.44, 1.76, 1.78
1.34, 1.78, 1.83|1.37, 1.77, 1.79
1.31, 1.80, 1.85|1.30, 1.79, 1.80
1.24, 1.71, 1.78|1.22, 1.72, 1.80
1.17, 1.67, 1.68|1.14, 1.68, 1.78
1.18, 1.71, 1.68|1.08, 1.69, 1.76
1.16, 1.77, 1.71|1.05, 1.75, 1.74
1.16, 1.83, 1.75|1.02, 1.81, 1.74
1.14, 1.89, 1.76|1.02, 1.87, 1.73
1.16, 1.94, 1.79|1.04, 1.93, 1.72
1.11, 1.93, 1.68|1.04, 1.93, 1.70
1.09, 1.95, 1.63|1.04, 1.95, 1.68
1.11, 2.02, 1.69|1.05, 2.01, 1.68
1.12, 2.06, 1.70|1.07, 2.06, 1.68
1.13, 2.10, 1.72|1.08, 2.10, 1.68
1.13, 2.13, 1.73|1.10, 2.13, 1.69
1.12, 2.16, 1.70|1.11, 2.17, 1.68
1.14, 2.21, 1.74|1.13, 2.21, 1.67
1.14, 2.26, 1.75|1.14, 2.25, 1.68
1.12, 2.29, 1.73|1.14, 2.29, 1.69
1.14, 2.35, 1.65|1.15, 2.35, 1.67
1.16, 2.41, 1.59|1.15, 2.41, 1.65
1.17, 2.49, 1.66|1.16, 2.48, 1.65
1.19, 2.52, 1.59|1.17, 2.53, 1.63
1.20, 2.55, 1.53|1.18, 2.57, 1.60
1.18, 2.60, 1.65|1.18, 2.61, 1.59
1.16, 2.66, 1.75|1.17, 2.65, 1.62
